CHROM	POS	END	ID	REF	ALT	SVTYPE	Quality	Gene	Filter	SVLEN	Algorithms	Evidence	LBD_ALT_FREQS	controls_ALT_FREQS	candidate_gene_exon_overlap	Candidate_gene_overlap	Candidate_gene_promoter_overlap	Candidate_gene_non_coding_overlap	genehancer	CADDSV-score	raw-score-span	raw-score-flank
14	55210807	55210860	LBD_DUP_chr14_1563	N	DUP	DUP	289	GCH1	PASS	53	manta	SR	0.00107342	0.000818554	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.601	-0.106119832	-0.393737426
14	55210858	55210881	LBD_INS_chr14_1023	N	INS	INS	133	GCH1	PASS	55	manta	SR	0.000214592	0.00013725	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	5.238	0.274321991	0.274321991
14	55212486	55214431	LBD_DEL_chr14_3183	N	DEL	DEL	512	GCH1	PASS	1945	manta	PE,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.567	0.00494411	0.00494411
14	55215386	55223074	LBD_DEL_chr14_3184	N	DEL	DEL	473	GCH1	PASS	7688	depth,manta	BAF,PE,RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	4.222	0.138574414	0.138574414
14	55234898	55234898	LBD_BND_chr14_575	N	BND	BND	174	GCH1	UNRESOLVED	-1	manta	PE,SR	0	0.000135796	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
14	55234907	55234907	LBD_BND_chr14_576	N	BND	BND	74	GCH1	UNRESOLVED	-1	manta	PE,SR	0.00021395	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
14	55277716	55277790	LBD_DUP_chr14_1569	N	DUP	DUP	401	GCH1	PASS	74	wham	RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.384	0.055627074	0.029883396
14	55284146	55285302	LBD_DEL_chr14_3185	N	DEL	DEL	732	GCH1	PASS	1156	manta,wham	PE,RD,SR	0.0775344	0.0726554	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH14J055284']	0.104	-0.21200525	-0.231734218
14	55286510	55286561	LBD_INS_chr14_1024	N	INS:ME:ALU	INS:ME:ALU	557	GCH1	PASS	281	melt	SR	0.000212404	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	9.888	0.443165577	0.443165577
14	55293662	55297094	LBD_DUP_chr14_1570	N	DUP	DUP	690	GCH1	PASS	3432	manta	PE,RD,SR	0	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.496	-0.039700576	-0.070192986
14	55297732	55305875	LBD_DEL_chr14_3186	N	DEL	DEL	999	GCH1	PASS	8143	depth,manta	PE,RD,SR	0.000212404	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH14J055299', 'GH14J055301']	5.241	0.245255272	0.245255272
14	55297869	55297925	LBD_DEL_chr14_3187	N	DEL	DEL	311	GCH1	PASS	56	manta	RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	12.34	0.693185093	0.38208686
14	55309641	55309729	LBD_DEL_chr14_3188	N	DEL	DEL	970	GCH1	PASS	88	manta	SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	14.79	0.760060287	0.358537638
14	55318347	55318397	LBD_DEL_chr14_3189	N	DEL	DEL	710	GCH1	PASS	50	manta	SR	0.0716791	0.0661008	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.084	0.039204269	-0.41604248
14	55320554	55322048	LBD_DEL_chr14_3191	N	DEL	DEL	682	GCH1	PASS	1494	manta	PE,RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	7.232	0.481694269	0.481694269
14	55322050	55322942	LBD_DUP_chr14_1572	N	DUP	DUP	809	GCH1	PASS	892	manta,wham	PE,RD,SR	0.00106157	0.00121622	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.24	-0.052883847	-0.075909385
14	55345014	55345735	LBD_DEL_chr14_3194	N	DEL	DEL	865	GCH1	PASS	721	manta	PE	0.00233546	0.00216275	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.725	-0.097316174	-0.140789712
14	55360805	55360990	LBD_DEL_chr14_3195	N	DEL	DEL	639	GCH1	PASS	185	manta	SR	0.000212404	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.671	-0.102892571	-0.216631097
14	55409960	55410030	LBD_DUP_chr14_1578	N	DUP	DUP	985	GCH1	PASS	70	wham	SR	0	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.072	0.036327078	0.036327078
14	55456567	55456609	LBD_INS_chr14_1027	N	INS	INS	203	GCH1	PASS	73	manta	SR	0.000213311	0.000136203	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.102	0.165393543	0.165393543
14	55462875	55462974	LBD_DEL_chr14_3198	N	DEL	DEL	314	GCH1	PASS	99	manta	SR	0	0.000135355	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.412	-0.132017745	-0.132017745
14	55480973	55485939	LBD_DEL_chr14_3201	N	DEL	DEL	740	GCH1	PASS	4966	depth,manta	BAF,PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.149	-0.18822482	-0.18822482
14	55519511	55523235	LBD_DEL_chr14_3204	N	DEL	DEL	908	GCH1	PASS	3724	manta	PE,SR	0.000636943	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.881	0.109973708	-0.292899809
14	55538484	55543087	LBD_DEL_chr14_3206	N	DEL	DEL	674	GCH1	PASS	4603	manta	PE,RD,SR	0.000212675	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.215	-0.057662765	-0.101280129
14	55628076	55629047	LBD_DEL_chr14_3209	N	DEL	DEL	913	GCH1	PASS	971	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	4.146	0.132045687	0.076245857
14	55666788	55666839	LBD_INS_chr14_1031	N	INS:ME:SVA	INS:ME:SVA	725	GCH1	PASS	1302	melt	SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	11.01	0.547803443	0.547803443
14	55757239	55757356	LBD_DEL_chr14_3217	N	DEL	DEL	778	GCH1	PASS	117	manta	RD,SR	0.000424989	0.000810811	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.336	-0.006054895	-0.166613743
14	55894029	55894099	LBD_DEL_chr14_3222	N	DEL	DEL	971	GCH1	PASS	70	manta	SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	6.505	0.403846413	0.292172774
14	55901323	55915945	LBD_CPX_chr14_57	N	CPX	CPX	365	GCH1	PASS	14622	manta	SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
15	88323988	88324118	LBD_DUP_chr15_3682	N	DUP	DUP	710	POLG	PASS	130	manta	RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	5.867	0.195298909	0.195298909
15	88329253	88329472	LBD_DUP_chr15_3684	N	DUP	DUP	366	POLG	PASS	219	manta	SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.491	-0.039945658	-0.039945658
15	88393759	88393810	LBD_INS_chr15_1612	N	INS:ME:ALU	INS:ME:ALU	545	POLG	PASS	279	melt	SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	14.31	0.685189257	0.685189257
15	88465292	88465292	LBD_INS_chr15_1616	N	INS	INS	957	POLG	PASS	148	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	9.33	0.418365793	0.418365793
15	88471128	88475185	LBD_DEL_chr15_4815	N	DEL	DEL	572	POLG	PASS	4057	manta	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	13.86	0.732059003	0.577168029
15	88515127	88515178	LBD_INS_chr15_1618	N	INS:ME:ALU	INS:ME:ALU	509	POLG	PASS	279	melt	SR	0.000424809	0.000270783	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	8.018	0.366157026	0.366157026
15	88515127	88515153	LBD_INS_chr15_1619	N	INS:ME:ALU	INS:ME:ALU	401	POLG	PASS	281	melt	SR	0.000212585	0.000270856	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	8.018	0.366157026	0.366157026
15	88558541	88562311	LBD_DEL_chr15_4826	N	DEL	DEL	708	POLG	PASS	3770	manta	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.748	-0.095010731	-0.343144475
15	88572619	88578280	LBD_DEL_chr15_4827	N	DEL	DEL	999	POLG	PASS	5661	depth,manta	PE,RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	7.835	0.529929111	0.529929111
15	88615155	88616347	LBD_DEL_chr15_4828	N	DEL	DEL	850	POLG	PASS	1192	manta	PE,SR	0	0.000405405	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.614	-0.108702293	-0.108702293
15	88628462	88628556	LBD_DUP_chr15_3699	N	DUP	DUP	617	POLG	PASS	94	manta	RD,SR	0.00255211	0.00351541	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH15J088620']	2.035	-0.014986434	-0.101674406
15	88674839	88675354	LBD_CPX_chr15_84	N	CPX	CPX	882	POLG	PASS	515	manta	PE,SR	0.000636943	0.00175676	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
15	88678669	88678739	LBD_DEL_chr15_4830	N	DEL	DEL	533	POLG	PASS	70	manta	SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.506	-0.042684279	-0.042684279
15	88715020	88716670	LBD_DEL_chr15_4833	N	DEL	DEL	868	POLG	PASS	1650	manta	PE,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.021	-0.070148453	-0.070148453
15	88725423	88735000	LBD_DEL_chr15_4834	N	DEL	DEL	999	POLG	PASS	9577	depth,manta	PE,RD,SR	0.000424628	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	4.797	0.194861296	0.194861296
15	88727328	88732482	LBD_DEL_chr15_4835	N	DEL	DEL	999	POLG	PASS	5154	depth,manta	PE,RD,SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.345	0.062475622	0.062475622
15	88749651	88749702	LBD_INS_chr15_1623	N	INS:ME:ALU	INS:ME:ALU	810	POLG	PASS	280	melt	SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	7.861	0.359420319	0.359420319
15	88819743	88824091	LBD_CPX_chr15_85	N	CPX	CPX	870	POLG	PASS	4348	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
15	88844824	88844889	LBD_DEL_chr15_4837	N	DEL	DEL	971	POLG	PASS	65	manta	SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	4.654	0.17923958	-0.00649998
15	88856777	88856992	LBD_DEL_chr15_4838	N	DEL	DEL	110	POLG	PASS	215	manta	SR	0.000214225	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.425	-0.001865417	-0.051130166
15	88882768	88884107	LBD_DEL_chr15_4839	N	DEL	DEL	861	POLG	PASS	1339	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.284	-0.053854252	-0.113029768
15	88884409	88886288	LBD_DEL_chr15_4840	N	DEL	DEL	913	POLG	PASS	1879	manta,wham	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.226	-0.162061538	-0.162061538
15	88897514	88897589	LBD_DUP_chr15_3716	N	DUP	DUP	680	POLG	PASS	75	wham	RD,SR	0.111688	0.110349	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH15J088897']	8.794	0.30673517	-0.081319819
15	88916402	88922403	LBD_DEL_chr15_4842	N	DEL	DEL	437	POLG	PASS	6001	depth,manta	PE,RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.913	-0.078936587	-0.078936587
15	88917189	88917285	LBD_DEL_chr15_4843	N	DEL	DEL	313	POLG	PASS	96	manta	SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.52	0.002608947	0.002608947
15	88940671	88940739	LBD_DEL_chr15_4844	N	DEL	DEL	303	POLG	PASS	68	wham	SR	0.000426257	0.000135501	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.625	0.007981734	0.007981734
15	88940732	88943315	LBD_DEL_chr15_4845	N	DEL	DEL	810	POLG	PASS	2583	manta,wham	PE,SR	0.0017014	0.000812348	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.396	-0.134082664	-0.304129783
15	88940752	88943315	LBD_DEL_chr15_4846	N	DEL	DEL	676	POLG	PASS	2563	manta	PE,SR	0.00172043	0.000548396	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.244	-0.158123344	-0.304129783
15	88958990	88969358	LBD_DEL_chr15_4849	N	DEL	DEL	100	POLG	PASS	10368	depth,manta	BAF,PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.498	-0.12136567	-0.367365978
15	89015279	89020704	LBD_DEL_chr15_4857	N	DEL	DEL	223	POLG	PASS	5425	manta	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	7.869	0.532203862	0.532203862
15	89015352	89018160	LBD_DEL_chr15_4858	N	DEL	DEL	957	POLG	PASS	2808	manta	PE,RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	7.779	0.526001104	0.526001104
15	89023777	89028693	LBD_DEL_chr15_4859	N	DEL	DEL	773	POLG	PASS	4916	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.736	-0.096252356	-0.366412062
15	89027139	89028066	LBD_DEL_chr15_4860	N	DEL	DEL	589	POLG	PASS	927	manta	PE,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.14	0.044141804	-0.134680488
15	89034947	89055970	LBD_DEL_chr15_4861	N	DEL	DEL	496	POLG	PASS	21023	depth,manta	PE,RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.608	-0.109302876	-0.109302876
15	89039044	89040529	LBD_DEL_chr15_4862	N	DEL	DEL	837	POLG	PASS	1485	manta	PE,RD,SR	0.000212404	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.747	-0.095062929	-0.153535956
15	89056943	89069676	LBD_DEL_chr15_4864	N	DEL	DEL	675	POLG	PASS	12733	depth,manta	BAF,PE,RD,SR	0	0.000270783	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	6.075	0.347173833	0.347173833
15	89058824	89063124	LBD_DEL_chr15_4865	N	DEL	DEL	549	POLG	PASS	4300	manta	PE,RD,SR	0.00191734	0.00162382	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	4.608	0.174216047	0.174216047
15	89058824	89067146	LBD_DEL_chr15_4866	N	DEL	DEL	999	POLG	PASS	8322	depth,manta,wham	BAF,PE,RD,SR	0.00360934	0.00202812	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	4.339	0.148515121	0.148515121
15	89063227	89067177	LBD_DEL_chr15_4867	N	DEL	DEL	505	POLG	PASS	3950	manta,wham	PE,RD,SR	0.00276478	0.00162382	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.93	-0.077433935	-0.260343522
15	89068218	89068227	LBD_INS_chr15_1626	N	INS	INS	840	POLG	PASS	352	manta	PE,SR	0.000212314	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	10.54	0.499006252	0.499006252
15	89080983	89087942	LBD_DEL_chr15_4868	N	DEL	DEL	528	POLG	PASS	6959	depth,manta	PE,RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH15J089086']	12.69	0.701519094	0.701519094
15	89229587	89231182	LBD_DEL_chr15_4870	N	DEL	DEL	785	POLG	PASS	1595	manta	PE,SR	0.000424628	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.328	-0.143534431	-0.143534431
15	89231032	89231625	LBD_DEL_chr15_4871	N	DEL	DEL	536	POLG	PASS	593	manta	PE,SR	0	0.000135722	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.193	-0.171233559	-0.171233559
15	89280003	89288625	LBD_DEL_chr15_4872	N	DEL	DEL	999	POLG	PASS	8622	depth,manta	PE,RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	8.19	0.552714337	0.552714337
15	89283832	89286016	LBD_DEL_chr15_4873	N	DEL	DEL	734	POLG	PASS	2184	manta	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	11.14	0.661991349	0.661991349
15	89296254	89296360	LBD_DEL_chr15_4874	N	DEL	DEL	670	POLG	PASS	106	manta	RD,SR	0.00705128	0.0063824	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.8	-0.089676636	-0.18642733
15	89315512	89315593	LBD_DUP_chr15_3735	N	DUP	DUP	734	POLG	PASS	81	wham	RD,SR	0.0100171	0.0084262	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	11.2	0.372739696	-0.041375015
15	89325072	89325239	LBD_DEL_chr15_4877	N	DEL	DEL	458	POLG	PASS	167	wham	SR	0.00218723	0.00125874	Not_exonic	Candidate_gene_overlap	No_promoter_overlap	Non-coding_overlap	['GH15J089324']	3.529	0.079551421	-0.16268904
15	89351795	89354588	LBD_DEL_chr15_4879	N	DEL	DEL	770	POLG	PASS	2793	manta	PE,RD,SR	0.00127389	0.000270343	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.117	-0.20349006	-0.246774623
15	89362324	89362420	LBD_DUP_chr15_3740	N	DUP	DUP	574	POLG	PASS	96	wham	SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH15J089362']	14.51	0.625206549	0.240477473
15	89479144	89479173	LBD_INS_chr15_1635	N	INS	INS	149	POLG	PASS	50	manta	SR	0.000213311	0.000407166	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH15J089479']	1.859	0.213038704	0.213038704
15	89508130	89508867	LBD_DUP_chr15_3751	N	DUP	DUP	686	POLG	PASS	737	manta,wham	PE,SR	0.00212404	0.0012172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.008	-0.451198253	-0.451198253
15	89516141	89518533	LBD_DEL_chr15_4889	N	DEL	DEL	832	POLG	PASS	2392	manta	PE,RD,SR	0.000849257	0.00202703	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.794	-0.090283129	-0.090283129
15	89517560	89517609	LBD_INS_chr15_1636	N	INS:ME:ALU	INS:ME:ALU	417	POLG	PASS	280	melt	SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	7.697	0.353055972	0.353055972
15	89519214	89519364	LBD_DEL_chr15_4890	N	DEL	DEL	496	POLG	PASS	150	manta	SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.837	0.020549849	-0.175545092
15	89538723	89538898	LBD_DEL_chr15_4892	N	DEL	DEL	810	POLG	PASS	175	manta	SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.832	-0.086497262	-0.2354995
15	89560555	89562128	LBD_DEL_chr15_4893	N	DEL	DEL	969	POLG	PASS	1573	manta	PE,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.096	-0.216813323	-0.216813323
15	89564220	89658106	LBD_DUP_chr15_3755	N	DUP	DUP	999	POLG	PASS	93886	depth,manta	BAF,PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	9.082	0.314707632	0.314707632
15	89571511	89577858	LBD_DEL_chr15_4895	N	DEL	DEL	121	POLG	PASS	6347	depth,manta	PE,RD,SR	0	0.000135208	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	9.009	0.593302718	0.593302718
15	89574411	89574579	LBD_DEL_chr15_4896	N	DEL	DEL	804	POLG	PASS	168	manta	SR	0	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.439	-0.045995971	-0.138977914
15	89583147	89583183	LBD_INS_chr15_1638	N	INS	INS	627	POLG	PASS	324	manta	SR	0.00212857	0.00108313	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	11.1	0.555947502	0.555947502
15	89583147	89583198	LBD_INS_chr15_1639	N	INS:ME:ALU	INS:ME:ALU	638	POLG	PASS	280	melt	SR	0.00127932	0.00135318	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	11.18	0.562416262	0.562416262
15	89607646	89607656	LBD_INS_chr15_1640	N	INS	INS	999	POLG	PASS	78	manta	SR	0	0.000540541	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	9.817	0.438464276	0.438464276
15	89674513	89678546	LBD_DEL_chr15_4900	N	DEL	DEL	819	POLG	PASS	4033	manta	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	6.895	0.448805191	0.448805191
15	89740861	89741887	LBD_DEL_chr15_4903	N	DEL	DEL	507	POLG	PASS	1026	manta	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.138	-0.062177326	-0.270346736
15	89848440	89859787	LBD_DEL_chr15_4911	N	DEL	DEL	487	POLG	PASS	11347	manta	PE,RD,SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH15J089855']	5.83	0.315697832	0.315697832
15	89853550	89853838	LBD_DEL_chr15_4913	N	DEL	DEL	393	POLG	PASS	288	manta	SR	0.000213129	0.000271444	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.055	-0.25438566	-0.27023944
15	89855716	89868066	LBD_DUP_chr15_3768	N	DUP	DUP	999	POLG	PASS	12350	depth	BAF,RD	0.000369004	0.00127747	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH15J089855']	3.489	0.063075824	0.063075824
15	89866811	89866811	LBD_BND_chr15_1018	N	BND	BND	435	POLG	UNRESOLVED	-1	manta	PE,SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
15	89866985	89866985	LBD_BND_chr15_1020	N	BND	BND	583	POLG	UNRESOLVED	-1	manta	PE,SR	0.000637484	0.00162558	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
15	89867001	89867001	LBD_BND_chr15_1021	N	BND	BND	583	POLG	UNRESOLVED	-1	manta	PE,SR	0.000640478	0.00164114	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
15	89874205	89874256	LBD_INS_chr15_1645	N	INS:ME:ALU	INS:ME:ALU	347	POLG	PASS	281	melt	SR	0.000856164	0.000543774	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	9.496	0.422531326	0.422531326
15	89919774	89919810	LBD_INS_chr15_1646	N	INS	INS	257	POLG	PASS	333	manta	SR	0.000429185	0.000271961	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	7.179	0.324640383	0.324640383
